word	tag	D@A1	F@A1	SFI@A1	U@A1	tf-idf@A1	D@A2	F@A2	SFI@A2	U@A2	tf-idf@A2	D@B1	F@B1	SFI@B1	U@B1	tf-idf@B1	D@B2	F@B2	SFI@B2	U@B2	tf-idf@B2	D@C1	F@C1	SFI@C1	U@C1	tf-idf@C1	D@TOTAL	F@TOTAL	SFI@TOTAL	U@TOTAL	tf-idf@TOTAL
kantoor	N(soort)	0.2767081898734263	3	58.147727566144766	65.27888932876253	0.0	0.33837500645627605	26	57.55127907503744	56.90204928947308	0.0	0.44813684286560235	13	56.868309899648466	48.621795229668244	0.0	0.2643247558134507	6	54.085714899581404	25.619549571705264	0.0	0.0	1	53.33444136970088	21.54984431426566	0.0	0.4672113409875	49	58.04243861858652	63.7153190076269	0.0
kantoorartikel	N(soort)	-	-	-	-	-	0.0	1	22.192903146499503	0.016568771729760835	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	15.017613199774695	0.0031751286005071823	0.0
kantoorbediende	N(soort)	-	-	-	-	-	0.11358304386814942	2	42.1431053840299	1.6379873310483537	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.791591970531556	0.6013941469856564	0.0
kantoorbus	N(soort)	-	-	-	-	-	-	-	-	-	-	-3.879467169087594e-17	6	28.84530354021812	0.07665321133033198	9.656627474604601	-	-	-	-	-	-	-	-	-	-	-3.250603031143826e-17	6	19.33475462922601	0.008579766387810633	0.0
kantoorgebouw	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.9885833590554	0.31539756487887843	0.9162907318741551	0.0	1	53.422033141857256	21.98889037839331	0.9162907318741551	0.10147268954891664	2	37.6014703755472	0.5756347949963928	0.0
kantoorhulp	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	25.279476515432307	0.03372466555841751	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	15.768927604440371	0.0037747896921283934	0.0
kantoorleven	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.093843746948156	0.12864247134429843	1.6094379124341003	-	-	-	-	-	0.0	1	16.001410280663016	0.00398236468538189	0.0
kantoormedewerker	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.9885833590554	0.31539756487887843	1.6094379124341003	-	-	-	-	-	0.0	1	19.896149892770254	0.009763712645627412	0.0
kantoorruimte	N(soort)	-	-	-	-	-	0.11358304386814942	2	41.62848973153019	1.454953029528716	1.8325814637483102	-	-	-	-	-	0.14746305199023912	2	47.0803580909639	5.105470946305048	1.8325814637483102	-	-	-	-	-	0.20294537909783328	4	43.554256333501016	2.26686487607925	0.0
kantoortuin	N(soort)	-	-	-	-	-	0.05716161351583404	9	45.22471806469408	3.330211425393809	14.484941211906902	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0510669767675939	9	41.09976801099737	1.2881807385354571	0.0
kantoorvertrek	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	36.57980084281414	0.454967195951264	3.2188758248682006	-	-	-	-	-	0.0	2	21.487367376529	0.01408434769038537	0.0
kantoorwijk	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	26.128404905496314	0.04100534692133453	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	16.617855994504374	0.004589713739716193	0.0
kap	N(soort)	-	-	-	-	-	0.18002486524878292	3	45.56332627138889	3.600249735384747	4.828313737302301	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.16083040778235247	3	41.376741116038254	1.373011300226891	0.0
kapen	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1354147063195972	3	48.52780402376625	7.124926726557345	4.828313737302301	-	-	-	-	-	0.09318194808307471	3	39.023157072579906	0.7985749946806721	0.0
kaper	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	47.086477214935904	5.112669524754366	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.61837547211393	0.5778798444457118	0.0
kapitaal	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	2	27.485563181741234	0.056047509359814035	1.8325814637483102	0.14746305199023912	2	47.03891785941327	5.056986403219942	1.8325814637483102	-	-	-	-	-	0.15220903432337493	4	42.31991257653962	1.706048045917692	0.0
kapitalisme	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.50050476478724	0.2818710520767929	1.6094379124341003	-	-	-	-	-	0.0	1	19.4080712985021	0.008725837679359931	0.0
kapitalistisch	ADJ()	-	-	-	-	-	-	-	-	-	-	0.0	1	21.89048677531625	0.0154542764778899	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	12.379937864324306	0.0017297916104458014	0.0
kapitein	N(soort)	-	-	-	-	-	0.4325082094074711	174	66.79864201685602	478.4804542276684	88.88365853528238	0.0	1	23.066881753984248	0.020262273604344534	0.5108256237659907	0.16158931265886003	11	54.838971416100776	30.471732110597742	5.619081861425898	-	-	-	-	-	0.40577009665674363	186	63.21568389595798	209.68549520490023	0.0
kapot	ADJ()	-	-	-	-	-	0.36128869272301234	13	54.757724034782754	29.90696920155982	11.911779514364017	0.28119402153819684	5	50.72573868649766	11.818813202864316	4.5814536593707755	-	-	-	-	-	-	-	-	-	-	0.38505369386668314	18	52.84718663896746	19.262766662912515	0.0
kapotbijten	WW()	-	-	-	-	-	0.0	1	24.294150656943764	0.026879121208086578	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	17.118860710218947	0.0051509350177719425	0.0
kapotgaan	WW()	-	-	-	-	-	0.0	1	20.5818512300206	0.011433656036275636	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	13.406561283295787	0.0021910693732313485	0.0
kapotgevallen	ADJ()	-	-	-	-	-	0.0	1	20.098804434275053	0.010230113295615042	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	12.923514487550234	0.001960430491838575	0.0
kapothoesten	WW()	-	-	-	-	-	0.0	1	26.411650135818917	0.04376883766869024	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	19.2363601890941	0.008387567319983864	0.0
kapotmaken	WW()	-	-	-	-	-	0.18002486524878292	3	45.43865904838624	3.4983713270651338	4.828313737302301	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.16083040778235247	3	41.31307744068529	1.3530309906822122	0.0
kappen	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.28035436872781	0.2128312701584243	0.9162907318741551	0.0	1	52.88423363264456	19.427788337648668	0.9162907318741551	0.10147268954891664	2	37.576224604938375	0.5722983061224818	0.0
kapper	N(soort)	-	-	-	-	-	-	-	-	-	-	0.24220734669377234	4	49.09130969015273	8.112056540715123	2.043302495063963	0.0	1	30.264983839627547	0.10629146280957479	0.5108256237659907	0.0	1	52.57934041116555	18.110650145265705	0.5108256237659907	0.26230309733126905	6	46.41275852398295	4.378000959345525	0.0
kapsel	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	33.27528379626736	0.21258292561914957	3.2188758248682006	-	-	-	-	-	0.0	2	18.18285032998222	0.0065808960824071385	0.0
kapster	N(soort)	-	-	-	-	-	0.0	1	20.918909794939935	0.012356372137448756	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	13.743619848215127	0.002367892515632475	0.0
kar	N(soort)	-	-	-	-	-	0.3305766904440507	21	56.459284509994944	44.25154629690496	19.242105369357258	-	-	-	-	-	0.0	2	37.18925221490092	0.5235102887910833	1.8325814637483102	-	-	-	-	-	0.312899903895386	23	53.014818768157696	20.020820726128495	0.0
karakter	N(soort)	-	-	-	-	-	-	-	-	-	-	0.2726805631856562	6	51.40202167051363	13.810269925036907	5.497744391244931	0.29492610398047825	4	52.819305065449946	19.139496406429203	3.6651629274966204	-	-	-	-	-	0.31679044036654613	10	49.457906658826374	8.826543499809564	0.0
karakteriseren	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.23372340764642327	3	50.67017443095283	11.66856481989962	4.828313737302301	-	-	-	-	-	0.16083040778235247	3	41.33153040144769	1.3587921842319048	0.0
karakteristiek	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	47.099048328432985	5.127490127444136	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.62200797289718	0.5783633935578728	0.0
karamel	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	35.056443252488314	0.3203644556643726	3.2188758248682006	-	-	-	-	-	0.0	2	19.96400978620317	0.009917471899889263	0.0
karaokebar	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.13556303816857	0.129884194040672	1.6094379124341003	-	-	-	-	-	0.0	1	16.043129571883426	0.0040208044989473515	0.0
karaokemarathon	N(soort)	-	-	-	-	-	0.0	1	17.55628607376606	0.0056967689724601416	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	10.380996127041247	0.001091690705259128	0.0
Karel de Grote	SPEC(deeleigen) SPEC(deeleigen) SPEC(deeleigen)	-	-	-	-	-	0.11028352396375037	5	45.47887240578233	3.5309148186567563	8.047189562170502	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.09852496823843462	5	41.37779962216137	1.3733459851134762	0.0
karton	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	2	33.736770254118035	0.2364160872750979	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.0	2	24.226221343126095	0.026461967658464213	0.0
kartonnen	ADJ()	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.12945272664032	2.0556315405938608	1.8325814637483102	0.0	1	33.704864234588456	0.23468558961459854	0.9162907318741551	-	-	-	-	-	0.16083040778235247	3	41.300344097128544	1.349069766897765	0.0
kartuizerklooster	N(soort)	-	-	-	-	-	0.09214743879971167	4	44.05987855706098	2.546759035878515	6.437751649736401	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.08232257326106894	4	39.79605167231428	0.9541247623813827	0.0
karwei	N(soort)	-	-	-	-	-	0.11358304386814942	2	41.62615383755544	1.4541706796873655	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.52576581451647	0.5656874989747946	0.0
kas	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	24.177911350958816	0.02616924150256023	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.667362439966878	0.0029291137936882238	0.0
kasgroente	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	25.172016728348254	0.032900437479596714	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	15.661467817356316	0.0036825341395712837	0.0
kasplant	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	30.549708150194334	0.11349345444854131	1.6094379124341003	-	-	-	-	-	0.0	1	15.457274683909183	0.0035133989598832497	0.0
kassa	N(soort)	0.0	1	38.991193392588464	0.7927191308920144	0.22314355131420976	0.10430283600334997	3	43.014435569030724	2.001905426975246	0.6694306539426294	0.0	3	37.272871782211766	0.5336876810364646	0.6694306539426294	-	-	-	-	-	0.0	1	53.422033141857256	21.98889037839331	0.22314355131420976	0.21873849334113857	8	46.90769832170608	4.906477732300784	0.0
kast	N(soort)	0.0	4	41.909413331360035	1.552177319229119	0.8925742052568391	0.4017303598994819	19	56.87582223155496	48.70597294161008	4.239727474969985	0.3969310270099071	11	55.625766567557505	36.52385893553269	2.4545790644563072	0.0	1	34.9438989263554	0.31216908586830727	0.22314355131420976	-	-	-	-	-	0.45232214031901713	35	56.43449303781436	43.99965829998074	0.0
kastanje	N(soort)	-	-	-	-	-	0.0	3	34.733342631152915	0.29739541121723256	4.828313737302301	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	3	27.5580526844281	0.05699086759215433	0.0
kastanjeboom	N(soort)	-	-	-	-	-	0.0	1	23.193436066283493	0.020861407504783616	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	16.018146119558672	0.003997740610808075	0.0
kasteel	N(soort)	-	-	-	-	-	0.5461180729174293	87	64.80116673587563	302.076314202902	44.44182926764119	0.24220734669377234	4	49.07931088087713	8.089675256332205	2.043302495063963	0.14746305199023912	2	47.00899524958152	5.022263848346765	1.0216512475319814	-	-	-	-	-	0.5083563046822596	93	61.18376043630672	131.33365888147233	0.0
kasteelbewoner	N(soort)	-	-	-	-	-	0.0	1	25.473291380673217	0.03526380230135538	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	18.2980014339484	0.006757719224808265	0.0
kasteelpoort	N(soort)	-	-	-	-	-	0.11358304386814942	2	41.65209655993039	1.4628832120114983	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.53873962388971	0.5673799208673582	0.0
kat	N(soort)	0.2618751450720674	4	59.1494568804794	82.21398284446802	0.8925742052568391	0.36441945271882065	37	59.336063318186156	85.82352176470594	8.256311398625762	0.0	1	23.895343755324554	0.02452078534491864	0.22314355131420976	0.0	3	38.94604240854732	0.7845203995688008	0.6694306539426294	-	-	-	-	-	0.3750868106702877	45	56.7118685833714	46.9015135888406	0.0
kater	N(soort)	-	-	-	-	-	0.08199879047124081	5	44.39539974542792	2.751312837338072	2.5541281188299534	0.0	1	26.923853150880625	0.04924762770954248	0.5108256237659907	0.0	2	37.18925221490092	0.5235102887910833	1.0216512475319814	-	-	-	-	-	0.17757720671060406	8	46.00248571141296	3.98335094883348	0.0
kathedraal	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	21.570124455313167	0.01435530570612884	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	12.059575544321222	0.001606784207036322	0.0
katholicisme	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	37.741787610199744	0.5945368270236496	3.2188758248682006	-	-	-	-	-	0.0	2	22.6493541439146	0.018404982735143325	0.0
katholiek	ADJ()	0.0	1	44.366302210710145	2.732940779928413	0.22314355131420976	0.288782923345001	17	54.95016386529559	31.26197320633629	3.793440372341566	0.3447142605987634	10	54.578713363407445	28.69930213342803	2.2314355131420975	0.27540699356302045	11	56.97533609465875	49.83490210387726	2.4545790644563072	-	-	-	-	-	0.4100572828275416	39	56.477412085343886	44.436639534792775	0.0
katholiek	N(soort)	-	-	-	-	-	0.11358304386814942	2	41.64131473875113	1.459255953656145	1.8325814637483102	-	-	-	-	-	0.0	2	37.741787610199744	0.5945368270236496	1.8325814637483102	-	-	-	-	-	0.15220903432337493	4	42.32354465820094	1.7074754409055355	0.0
katoen	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	23.13987414139925	0.020605701970519866	0.9162907318741551	0.0	1	35.03957742616896	0.3191227329679991	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.58653926197589	0.5736591514809921	0.0
katoenplantage	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	35.03957742616896	0.3191227329679991	1.6094379124341003	-	-	-	-	-	0.0	1	19.947143959883817	0.0098790320863238	0.0
katoenteelt	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	25.172016728348254	0.032900437479596714	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	15.661467817356316	0.0036825341395712837	0.0
kattenpoep	N(soort)	-	-	-	-	-	0.0	1	8.58612768096856	0.0007221256443963559	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	1.410837734243744	0.0001383833288356641	0.0
kattig	ADJ()	-	-	-	-	-	0.0	1	22.18237479026684	0.01652865363840548	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	15.007084843542028	0.0031674406377940898	0.0
kauwen	WW()	-	-	-	-	-	-	-	-	-	-	0.18165551002032926	4	47.96266118198254	6.255558908597467	6.437751649736401	-	-	-	-	-	-	-	-	-	-	0.15220903432337493	4	42.34317819633547	1.7152120520953538	0.0
kavel	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	30.549708150194334	0.11349345444854131	1.6094379124341003	-	-	-	-	-	0.0	1	15.457274683909183	0.0035133989598832497	0.0
kebab	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.803451931796474	0.302235304297319	1.6094379124341003	-	-	-	-	-	0.0	1	19.71101846551133	0.009356250621833512	0.0
keel	N(soort)	-	-	-	-	-	0.356602173960463	15	55.34534381576993	34.240049320443624	13.744360978112326	0.2726805631856562	6	51.40469153315756	13.818762517316578	5.497744391244931	-	-	-	-	-	-	-	-	-	-	0.38042058581860383	21	53.471723963449776	22.24192624832737	0.0
keelontsteking	N(soort)	-	-	-	-	-	0.0	1	20.012802716655873	0.010029522838838277	0.9162907318741551	0.0	1	20.46381173962893	0.011127079064080727	0.9162907318741551	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.52475806112659	0.5655562499300653	0.0
keeltablet	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	20.46381173962893	0.011127079064080727	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	10.95326282863699	0.001245449959520977	0.0
keer op keer	N(soort) VZ(init) N(soort)	-	-	-	-	-	0.0	1	19.397999968420795	0.008705625824111624	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	12.22271002169598	0.0016682879087410619	0.0
keer	N(soort)	0.49369043329887297	16	67.89061750099036	615.2643477645368	3.5702968210273562	0.7169819963072753	126	67.58171133489844	573.0217854074016	28.11608746559043	0.6466583190449936	93	67.00157660973923	501.3692115597717	20.75235027222151	0.6542353778209953	23	63.77801522661635	238.6720276304981	5.132301680226824	-	-	-	-	-	0.7279361401085568	258	67.17005010264066	521.2007239334811	0.0
keerzijde	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	46.96131547616613	4.967427618394615	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.58261524945424	0.5731410631465339	0.0
kei	N(soort)	-	-	-	-	-	0.0	1	19.593661201866723	0.009106806737665155	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	12.41837125514191	0.0017451675358719863	0.0
keide	N(soort)	-	-	-	-	-	0.0	1	25.815207799309636	0.03815230487894081	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	18.639917852584823	0.007311252540150921	0.0
keihard	ADJ()	-	-	-	-	-	0.18002486524878292	3	45.38949935462088	3.458995009739148	1.5324768712979722	0.19194478095439876	3	46.97874328836504	4.987401468652343	1.5324768712979722	0.0	1	32.13940029543593	0.1636590513820322	0.5108256237659907	-	-	-	-	-	0.2848698544595743	7	47.45103031867464	5.560361554425732	0.0
keizer	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1354147063195972	3	48.332801806850874	6.8120869184894035	4.828313737302301	-	-	-	-	-	0.09318194808307471	3	38.96756199125794	0.7884173977095672	0.0
kelder	N(soort)	-	-	-	-	-	0.35459809575479945	10	53.544533862502284	22.617957633946048	9.162907318741551	0.0	1	26.55751574014272	0.045263858661908636	0.9162907318741551	-	-	-	-	-	-	-	-	-	-	0.3325882507357038	11	50.07689017894091	10.178622737691455	0.0
kelderdeur	N(soort)	-	-	-	-	-	0.0	1	23.515282899997505	0.022466131158997742	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	16.339992953272684	0.004305259119331772	0.0
kelderlucht	N(soort)	-	-	-	-	-	0.0	1	21.322569632712046	0.01355991487810935	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	14.14727968598723	0.0025985313970252485	0.0
kelk	N(soort)	-	-	-	-	-	0.0	1	24.169212515617417	0.026116877472334873	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	16.993922568892607	0.005004863726223186	0.0
kelner	N(soort)	-	-	-	-	-	0.0	2	24.807116088633236	0.03024904088193624	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	17.631826141908427	0.005796723885671708	0.0
keltisch	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	29.644285245646287	0.09213582407091646	1.6094379124341003	-	-	-	-	-	0.0	1	14.551851779361144	0.0028522341665572996	0.0
kenmerk	N(soort)	-	-	-	-	-	0.0	1	16.602451143300225	0.004573462414510254	0.5108256237659907	0.2726805631856562	6	51.35482495360919	13.661000126615374	3.0649537425959443	0.47949516096348843	12	59.644653158807365	92.14362970040791	6.129907485191889	-	-	-	-	-	0.39900462257198865	19	53.239241783609366	21.082600455856166	0.0
kenmerken	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	18.66249937105472	0.0073493670361520855	0.9162907318741551	0.29492610398047825	4	52.81982155386353	19.141772722703404	3.6651629274966204	-	-	-	-	-	0.23561228872741274	5	45.16607841443246	3.2855481896862844	0.0
kennelijk	ADJ()	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.11719169571713	2.049836252347461	1.8325814637483102	0.29492610398047825	4	52.833307947444936	19.201307148336344	3.6651629274966204	-	-	-	-	-	0.26230309733126905	6	46.42218866205431	4.3875175455255135	0.0
kennemer	N(soort)	-	-	-	-	-	0.0	1	24.564297928454152	0.028604199136366765	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	17.389007981729343	0.005481517414434917	0.0
kennen	WW()	0.3459364258367273	20	67.41843660875772	551.8787359274487	0.0	0.7292782582436592	127	67.6885885974156	587.2984568812226	0.0	0.6944923384127255	102	67.69932269713651	588.7518295524084	0.0	0.6745039688818224	37	65.97359429827739	395.69396794669774	0.0	0.30102999566398114	2	61.59078350215147	144.23755441949038	0.0	0.7451309715799107	288	67.747904436743	595.3747932059091	0.0
kenner	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.22119457798535866	4	51.60904663437394	14.484538532588049	6.437751649736401	-	-	-	-	-	0.15220903432337493	4	42.32074208655581	1.706373935184323	0.0
kennis	N(soort)	-	-	-	-	-	0.18002486524878292	3	45.40792239767538	3.4736994490413333	1.5324768712979722	0.5815361913978279	33	62.02949687274119	159.56942764114004	16.857245584277695	0.5193542657622588	20	62.193241948408385	165.7006434357266	10.216512475319814	-	-	-	-	-	0.54579962758536	56	59.28782319113491	84.87549480082407	0.0
kenniseconomie	N(soort)	-	-	-	-	-	0.0	1	19.06536320414039	0.008063736362425975	0.9162907318741551	-	-	-	-	-	0.0	1	33.37062667971896	0.21730147186536902	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.55983841264486	0.5701430586511356	0.0
kennisintensief	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.37062667971896	0.21730147186536902	1.6094379124341003	-	-	-	-	-	0.0	1	18.278193213433816	0.0067269673739558935	0.0
kennisintensieve	ADJ()	-	-	-	-	-	0.0	1	19.06536320414039	0.008063736362425975	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	11.890073257415574	0.0015452805053315826	0.0
kennismaken	WW()	-	-	-	-	-	0.0	1	22.55586603996873	0.018013023018553544	0.5108256237659907	0.3130484543012849	6	51.942839077394126	15.641698402998978	3.0649537425959443	0.14746305199023912	2	46.95724123281377	4.962769714692116	1.0216512475319814	-	-	-	-	-	0.32166081556470494	9	49.05540343878851	8.04526481740619	0.0
kennismaking	N(soort)	-	-	-	-	-	-	-	-	-	-	0.19194478095439876	3	46.84370965300754	4.834715970824657	4.828313737302301	-	-	-	-	-	-	-	-	-	-	0.16083040778235247	3	41.28742749808207	1.3450633825815732	0.0
kennismakingsgesprek	N(soort)	-	-	-	-	-	0.0	1	22.032233350672374	0.015967000359430536	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	14.856943403947561	0.0030598091598107954	0.0
kennisstad	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.658310777930176	0.29230152272633064	1.6094379124341003	-	-	-	-	-	0.0	1	19.565877311645032	0.009048732113309815	0.0
kenteken	N(soort)	-	-	-	-	-	0.0	1	23.52303124249711	0.02250624925035309	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	16.347741295772302	0.004312947082044865	0.0
kentering	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.37062667971896	0.21730147186536902	0.9162907318741551	0.0	1	52.3450168489807	17.159383672989126	0.9162907318741551	0.10147268954891664	2	37.573917473012315	0.5719943609662663	0.0
kerel	N(soort)	-	-	-	-	-	0.33509406638955536	14	54.75462236115728	29.885617665962346	12.828070246238171	0.12110367334688617	2	43.134551290762445	2.058046244029861	1.8325814637483102	-	-	-	-	-	-	-	-	-	-	0.329786241033979	16	51.66367762731195	14.66789399774789	0.0
keren	WW()	-	-	-	-	-	0.26373166066027987	5	49.28225352035362	8.476671479463842	1.1157177565710488	0.18165551002032926	4	47.95633485248522	6.246453124755807	0.8925742052568391	0.29492610398047825	4	52.85077788076887	19.27870190165917	0.8925742052568391	0.0	1	53.422033141857256	21.98889037839331	0.22314355131420976	0.37184644550150286	14	51.61243762480262	14.495852540461746	0.0
kering	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.45419469325706	0.22152332903303906	1.6094379124341003	-	-	-	-	-	0.0	1	18.361761226971915	0.006857662740078467	0.0
kerk	N(soort)	0.0	2	45.38967891476209	3.4591380257106086	0.44628710262841953	0.4530251833790276	50	61.592822171306366	144.30527843935775	11.157177565710489	0.3156251078795786	15	55.96350615952928	39.47758851364474	3.3471532697131465	0.3100375431005093	41	63.17914158840576	207.9285662003696	9.1488856038826	-	-	-	-	-	0.4620688647238199	108	61.421792869495235	138.73284323916016	0.0
kerkbezoek	N(soort)	-	-	-	-	-	0.0	1	17.432193493947864	0.005536296607038729	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	10.256903547223049	0.0010609388544067582	0.0
kerkdienst	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.73148765355993	0.2972684135118248	1.6094379124341003	-	-	-	-	-	0.0	1	19.639054187274787	0.009202491367571662	0.0
kerkelijk	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.658310777930176	0.29230152272633064	1.6094379124341003	-	-	-	-	-	0.0	1	19.565877311645032	0.009048732113309815	0.0
kerkgenootschap	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.73148765355993	0.2972684135118248	1.6094379124341003	-	-	-	-	-	0.0	1	19.639054187274787	0.009202491367571662	0.0
kerkhof	N(soort)	-	-	-	-	-	0.31988478050229185	17	55.41721124417215	34.81137073387402	8.684035604021842	0.12110367334688617	2	43.23092681177507	2.1042274472433578	1.0216512475319814	0.0	2	31.11057958584382	0.12913916042284787	1.0216512475319814	-	-	-	-	-	0.3316177042312571	21	52.87560929432142	19.38924638695609	0.0
kerkhofkenner	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	28.10027962920401	0.06456958021142394	1.6094379124341003	-	-	-	-	-	0.0	1	13.007846162918867	0.0019988703054040374	0.0
