	WORD	CEFR
6779	lördagskväll	c1
6780	lördagsmorgon	a1
6781	lös	c1
6782	lösa	b2
6783	lösaktig	b2
6784	lösning	c1
6785	löständer	b1
6786	lösviktsgodis	b1
6787	löv	a2
6788	löva	b2
6789	lövgubbe	b2
6790	lövgubbetradition	b2
6791	lövhög	b2
6792	lövruska	b2
6793	lövskog	b2
6794	lövsångare	b2
6795	machobit	c1
6796	macka	c1
6797	madam	a2
6798	madrass	b2
6799	maffia	a1
6800	mage	c1
6801	mager	b2
6802	magi	b1
6803	maginnehåll	c1
6804	magisk	c1
6805	magister	a2
6806	magnifik	c1
6807	magsmärta	b1
6808	magstöd	c1
6809	mail	b1
6810	maj	b1
6811	maja	b1
6812	majblomma	b1
6813	majbrasa	b2
6814	majestät	a2
6815	majestätisk	c1
6816	majoritet	c1
6817	majoritetsspråk	c1
6818	majskycklingfilé	a2
6819	majsol	b2
6820	maka	c1
6821	makaroner	a2
6822	make	b2
6823	makt	b2
6824	maktcentrum	c1
6825	maktdemonstration	b1
6826	maktfördelning	c1
6827	maktkamp	b2
6828	maktlös	b2
6829	maktmedel	c1
6830	mala	b2
6831	malajiska	b2
6832	malaysier	c1
6833	maldiver	a2
6834	malm	a2
6835	malmgård	a2
6836	mambo	a2
6837	mamma	a1
6838	mammaledig	a2
6839	mammavecka	c1
6840	man	b1
6841	mana	b2
6842	managementord	c1
6843	manager	b1
6844	manchesterbyxa	b1
6845	manchesterkavaj	c1
6846	mandarin	c1
6847	mandatperiod	b1
6848	mandatsperiod	b1
6849	mandel	b1
6850	mandelblom	b2
6851	mandelblomma	b2
6852	mandelmassa	b1
6853	mandelpotatis	b2
6854	mandelträd	b2
6855	manifestera	c1
6856	maningsord	c1
6857	manipulera	c1
6858	manlig	c1
6859	mansdominerad	b2
6860	manshög	b2
6861	mansjobb	b1
6862	manskläder	c1
6863	mansnamn	b2
6864	mansroll	b2
6865	mansröst	c1
6866	mansvärld	c1
6867	manuell	c1
6868	mao	c1
6869	maori	c1
6870	maorisk	c1
6871	mara	b2
6872	maraton	b2
6873	maratonlopp	b1
6874	mardröm	b2
6875	margarin	c1
6876	marginal	a2
6877	marin	a2
6878	mark	b2
6879	markanalys	b2
6880	markant	c1
6881	markatta	c1
6882	markera	c1
6883	markering	a2
6884	markkontakt	b2
6885	marknad	b2
6886	marknadsekonomi	a2
6887	marknadsföra	b2
6888	markägare	b2
6889	markör	c1
6890	marmelad	b1
6891	marmor	c1
6892	mars	b2
6893	marsch	c1
6894	marschera	b1
6895	marskalk	b2
6896	marsvin	b1
6897	martyr	b2
6898	maräng	b1
6899	mascara	b1
6900	mask	b1
6901	maska	b2
6902	maskera	b2
6903	maskerad	b2
6904	maskin	b2
6905	maskinell	b1
6906	maskros	a2
6907	massa	b1
6908	massageterapeut	b1
6909	massaindustri	b1
6910	massajfolk	b1
6911	massdöd	c1
6912	massera	a2
6913	massmedium	b2
6914	massutdöende	c1
6915	massör	a2
6916	mat	a2
6917	mata	b1
6918	matador	b2
6919	mataffär	c1
6920	matavfall	b1
6921	matbord	c1
6922	match	b2
6923	matcha	b1
6924	matchtröja	b2
6925	matdag	a2
6926	matematik	c1
6927	matematisk	c1
6928	material	c1
6929	materialförvaltare	c1
6930	matförgiftad	b2
6931	matförråd	b2
6932	matgäst	b2
6933	mathållning	c1
6934	matinstitut	c1
6935	matjord	b2
6936	matlagning	a2
6937	matlagningskurs	a2
6938	matlåda	b2
6939	matolja	b2
6940	matrast	c1
6941	matrest	a2
6942	maträtt	a2
6943	matsedel	b1
6944	matsked	a2
6945	matsäck	a2
6946	matt	b2
6947	matta	a1
6948	matte	b2
6949	matvana	b1
6950	matvara	c1
6951	matvaruaffär	b1
6952	maxim	c1
6953	maximal	c1
6954	maximera	c1
6955	maya	b2
6956	mc	c1
6957	med	c1
6958	medalj	b1
6959	medan	c1
6960	medarbetare	b1
6961	medborgare	b2
6962	medborgarskap	b2
6963	meddela	a2
6964	meddelande	b2
6965	meddetsamma	a2
6966	medel	b2
6967	medelgod	b2
6968	medelhavskryssning	b2
6969	medelhavsland	c1
6970	medelklass	b2
6971	medellivslängd	a2
6972	medelpunkt	b2
6973	medelstor	c1
6974	medelsvensson	a2
6975	medeltemperatur	b2
6976	medeltid	b1
6977	medeltida	b1
6978	medeltidsbonde	c1
6979	medeltidsvecka	b1
6980	medelväg	c1
6981	medelvärde	c1
6982	medelålder	c1
6983	medfånge	c1
6984	medfödd	b2
6985	medföra	b1
6986	medge	c1
6987	medhavd	c1
6988	medhjälpare	b2
6989	medicin	a2
6990	medicinalstyrelse	c1
6991	medicinalväxt	b1
6992	medicinsk	b1
6993	medieråd	c1
6994	medievana	c1
6995	meditationsplats	b2
6996	meditera	b2
6997	medium	c1
6998	medkänsla	c1
6999	medla	b2
7000	medlare	b2
7001	medlem	b1
7002	medlemsförteckning	c1
7003	medlemskap	a2
7004	medmänniska	b2
7005	medströms	b1
7006	medtagen	b2
7007	medtrafikant	c1
7008	medtävlare	b1
7009	medverka	b1
7010	medvetande	c1
7011	medveten	c1
7012	megastjärna	c1
7013	mejeribolag	b2
7014	mejerivara	a2
7015	mejl	c1
7016	mejla	c1
7017	mejladress	b2
7018	mejlbox	b1
7019	mekanisk	a2
7020	mekanism	b2
7021	melankoli	b2
7022	melankolisk	c1
7023	mellan	c1
7024	mellanbarn	b2
7025	mellanblond	a2
7026	mellanchefsjobb	b2
7027	mellanchefsposition	b2
7028	mellandag	b2
7029	mellanform	c1
7030	mellanmjölk	b2
7031	mellanmål	a2
7032	mellanrum	c1
7033	mellanstor	a2
7034	mellansyster	b2
7035	mellantid	b2
7036	mellersta	b2
7037	melodi	a1
7038	melodiradio	b2
7039	melodiös	c1
7040	melon	a2
7041	memoarbok	a2
7042	men	a2
7043	mena	c1
7044	mening	c1
7045	meningsbyggnad	c1
7046	meningsfull	c1
7047	meningslös	c1
7048	mental	c1
7049	mentalsjukhus	c1
7050	mentolcigarrett	a2
7051	meny	c1
7052	mer	c1
7053	mera	c1
7054	mercedes	c1
7055	merit	b2
7056	meritera	b2
7057	meritförteckning	c1
7058	merithandling	c1
7059	meritlista	b1
7060	merpart	c1
7061	mersmak	c1
7062	mes	b1
7063	messa	a2
7064	metaforisk	b2
7065	metall	b1
7066	metallbunke	c1
7067	metallgrej	c1
7068	metallisk	b2
7069	metallskiva	b1
7070	metan	b2
7071	metangas	b2
7072	metangasutsläpp	b2
7073	meteorit	c1
7074	meteoritnedslag	c1
7075	meteorolog	b1
7076	meter	a2
7077	metod	b2
7078	metodisk	c1
7079	metspö	b2
7080	mexikansk	a2
7081	microugn	b2
7082	middag	a1
7083	middagsbord	c1
7084	middagsdisk	c1
7085	middagsgäst	a2
7086	middagsmat	b2
7087	middagsrast	c1
7088	middagstimme	c1
7089	midgård	b2
7090	midgårdsorm	b2
7091	midja	b2
7092	midjemått	b1
7093	midnatt	b2
7094	midnattsgolf	a2
7095	midsommar	b2
7096	midsommarafton	b2
7097	midsommardag	b2
7098	midsommardans	c1
7099	midsommarfirande	c1
7100	midsommarnatt	b2
7101	midsommarstång	b2
7102	midvinterblot	b2
7103	midvinternatt	b2
7104	migration	b2
7105	migrationstryck	b2
7106	migrationsverk	c1
7107	migrän	b1
7108	mikro	b1
7109	mikrobiolog	a2
7110	mikrofon	c1
7111	mikron	b1
7112	mikrovågsugn	b2
7113	mil	a2
7114	mila	b2
7115	mild	b1
7116	mildhet	c1
7117	mildväder	b2
7118	militär	b2
7119	militärgymnastik	b1
7120	milj	b2
7121	miljard	b2
7122	miljon	a2
7123	miljonstad	c1
7124	miljontals	c1
7125	miljonär	b1
7126	miljö	b1
7127	miljöarbete	b1
7128	miljöbeskrivning	c1
7129	miljöbov	b2
7130	miljöengagemang	b2
7131	miljöfarlig	b2
7132	miljöfråga	a2
7133	miljöförstöring	b1
7134	miljöförvaltning	b2
7135	miljögift	b2
7136	miljökonsekvens	b1
7137	miljömedveten	b2
7138	miljöminister	b1
7139	miljömässig	b1
7140	miljöorganisation	b1
7141	miljöparti	b1
7142	miljöproblem	b1
7143	miljöprövning	b1
7144	miljöpåverkan	b2
7145	miljöskildring	c1
7146	miljöutredning	b2
7147	miljövänlig	a2
7148	miljöäventyrare	b2
7149	millennieskifte	b1
7150	millimeter	c1
7151	miltals	b2
7152	min	b2
7153	mindervärdeskänsla	c1
7154	mindervärdig	c1
7155	minderårig	c1
7156	mineral	b1
7157	mineralrik	c1
7158	mineralvatten	a2
7159	mingla	a2
7160	miniatyrflaska	c1
7161	minibar	c1
7162	minibuss	a2
7163	minigrammatik	a2
7164	minigym	b1
7165	miniräknare	b2
7166	minister	c1
7167	ministerpost	b1
7168	ministerstyre	b1
7169	minna	c1
7170	minne	b2
7171	minneskrävande	b1
7172	minnesmärke	c1
7173	minnessten	b2
7174	minnesväg	b2
7175	minnesvärd	b2
7176	minoritet	b1
7177	minoritetsgrupp	c1
7178	minoritetsspråk	c1
7179	minoritetsspråksredaktion	b2
7180	minoritetsspråksstatus	c1
7181	minsann	c1
7182	minska	c1
7183	minskning	b2
7184	minspel	c1
7185	minus	a1
7186	minusgrad	a2
7187	minuslista	b1
7188	minusord	b2
7189	minut	a2
7190	mirakel	c1
7191	mirakelmetod	b1
7192	missa	c1
7193	missbedöma	b2
7194	missbelåten	b2
7195	missbruk	c1
7196	missbruka	b1
7197	missbruksproblem	b2
7198	missförhållande	b2
7199	missförstå	b2
7200	missförstånd	b2
7201	misshandel	b2
7202	misshandla	b2
7203	missionera	b2
7204	missionär	b2
7205	missköta	b2
7206	misslyckad	b2
7207	misslyckande	b2
7208	misslyckas	b2
7209	misslynt	b2
7210	missnöjd	c1
7211	missnöje	b2
7212	misspryda	c1
7213	missta	c1
7214	misstag	b2
7215	misstro	b2
7216	misströstan	b2
7217	misstänka	b1
7218	misstänksam	c1
7219	misstänksamhet	c1
7220	missunna	c1
7221	missuppfatta	b2
7222	missuppfattning	b1
7223	missvisande	b2
7224	missväxt	b2
7225	missöde	c1
7226	mista	c1
7227	miste	c1
7228	mitt	c1
7229	mittemellan	c1
7230	mittemot	a1
7231	mittenparti	a2
7232	mittsexa	b2
7233	mjuk	b2
7234	mjukna	b2
7235	mjöd	b1
7236	mjöl	b2
7237	mjölk	a2
7238	mjölka	b1
7239	mjölkförpackning	b1
7240	mjölkko	b2
7241	mm	b2
7242	mo	b1
7243	mobba	b1
7244	mobil	c1
7245	mobilabonnemang	b2
7246	mobilsamtal	c1
7247	mobiltelefon	a1
7248	mobiltelefonabonnemang	a2
7249	mocka	b2
7250	mockaskinn	a2
7251	mod	c1
7252	mode	b1
7253	modell	c1
7254	moder	c1
7255	moderat	b2
7256	modern	c1
7257	modernisering	c1
7258	modersmål	c1
7259	modersmålstalare	c1
7260	modifikation	b2
7261	modig	b1
7262	mogen	c1
7263	mogna	a2
7264	mognad	c1
7265	mollusk	c1
7266	moln	c1
7267	molnfri	b1
7268	molnig	a1
7269	molnslöja	b2
7270	moment	c1
7271	moms	b2
7272	momsfri	b1
7273	monarki	b1
7274	monoaminoxidas	c1
7275	monokrona	c1
7276	monopol	c1
7277	monotoni	c1
7278	montera	a2
7279	monteringsfärdig	a2
7280	monument	c1
7281	monumental	c1
7282	moped	a2
7283	mopedist	c1
7284	mopedmotor	b2
7285	mopp	b2
7286	mops	b2
7287	mor	a2
7288	moral	b2
7289	moralisk	c1
7290	morbidturism	b1
7291	morbror	a1
7292	mord	b2
7293	morddrama	c1
7294	mordförsök	b2
7295	mordgåta	b1
7296	mordplats	b1
7297	mordvapen	c1
7298	morfar	a1
7299	morförälder	b1
7300	morgon	a1
7301	morgonblad	b2
7302	morgondag	a2
7303	morgonfika	b2
7304	morgongymnastik	b2
7305	morgonhumör	b2
7306	morgonkaffe	b1
7307	morgonpass	b2
7308	morgonpigg	b2
7309	morgonrock	b1
7310	morgontidning	b2
7311	morgontrött	b2
7312	morgonvind	b2
7313	mormor	a1
7314	mormorsmor	b1
7315	morot	b2
7316	morotsjuicehatande	b1
7317	morra	b2
7318	morsa	b1
7319	mosa	b1
7320	mossa	b1
7321	mossfynd	c1
7322	mossig	b1
7323	moster	a1
7324	mot	c1
7325	motarbeta	b2
7326	motargument	c1
7327	motgång	b1
7328	motion	b1
7329	motionera	a2
7330	motionsaktivitet	b1
7331	motionscykel	b1
7332	motionsidrott	b1
7333	motionslopp	b1
7334	motionsområde	b1
7335	motionsrum	b2
7336	motiv	b2
7337	motivation	c1
7338	motivera	b2
7339	motor	b2
7340	motorcykel	a2
7341	motorcykelolycka	b2
7342	motorcyklist	c1
7343	motordriven	b2
7344	motorfel	b2
7345	motorfordon	b2
7346	motorhuv	b1
7347	motororganisation	c1
7348	motorsport	b2
7349	motorstopp	c1
7350	motortrafik	b2
7351	motorväg	b2
7352	motorvägsbygge	b2
7353	motsats	b2
7354	motsatspar	a2
7355	motsatt	b2
7356	motspelare	b2
7357	motströms	b1
7358	motstånd	c1
7359	motsvara	b1
7360	motsvarighet	c1
7361	motsägelsefull	c1
7362	motsättning	b2
7363	motta	c1
7364	mottagande	b1
7365	mottagare	c1
7366	motto	c1
7367	motverka	c1
7368	motvikt	b2
7369	motvillig	c1
7370	mountainbike	b1
7371	mp	a2
7372	msk	b2
7373	mugg	c1
7374	mulen	a2
7375	mullra	b2
7376	multikultur	c1
7377	multimiljonär	b1
7378	multinationell	b1
7379	multiplikation	a1
7380	mumla	c1
7381	mums	b2
7382	mumsa	c1
7383	mun	c1
7384	munk	b2
7385	munter	c1
7386	muntlig	b2
7387	muntraupp	b2
7388	mur	c1
7389	murare	b2
7390	mus	c1
7391	museivärd	b1
7392	museum	b1
7393	musik	a1
7394	musikal	b1
7395	musikalisk	b1
7396	musikbransch	b1
7397	musiker	c1
7398	musikexporterande	a2
7399	musikfestival	b1
7400	musikintresse	b2
7401	musikkanal	b2
7402	musikskola	b1
7403	muskel	b2
7404	muskelkraft	b2
7405	muskeltråd	c1
7406	muskulös	b1
7407	muslimsk	c1
7408	musselstrand	b1
7409	mussla	a2
7410	muta	b2
7411	mutter	b2
7412	muttra	b2
7413	mvh	a2
7414	mycken	b2
7415	mycket	b1
7416	mygg	a2
7417	mygga	b2
7418	myggolja	a1
7419	myllra	b1
7420	myndig	b1
7421	myndigförklarade	b1
7422	myndighet	c1
7423	mynna	a1
7424	mynt	c1
7425	mynta	c1
7426	myr	b1
7427	myra	b1
7428	mys	b1
7429	mysa	b1
7430	mysfaktor	b1
7431	mysig	b1
7432	myskläder	b1
7433	mysmiddag	b1
7434	mysterium	c1
7435	mystifikation	c1
7436	mystik	c1
7437	mystisk	c1
7438	myt	c1
7439	mytologi	c1
7440	mytoman	b1
7441	mytomspunnen	c1
7442	mäklare	a2
7443	mäktig	b1
7444	mänga	a2
7445	mängd	b2
7446	människa	c1
7447	människobarn	b2
7448	människogrupp	c1
7449	människokännedom	b2
7450	människoliv	c1
7451	människooffer	b1
7452	människovän	c1
7453	mänska	a2
7454	mänsklig	c1
7455	mänsklighet	c1
7456	mänskoliv	b2
7457	märka	c1
7458	märkbar	c1
7459	märkduk	b2
7460	märke	b2
7461	märkeskläder	b1
7462	märkessko	b2
7463	märkesvara	b1
7464	märklig	b2
7465	märkvärdig	b2
7466	mässa	c1
7467	mästare	c1
7468	mäster	b2
7469	mästerskap	b2
7470	mäta	c1
7471	mätning	c1
7472	mätt	a2
7473	mätta	c1
7474	mättnad	c1
7475	må	a1
7476	mål	c1
7477	måla	b1
7478	målare	a1
7479	målföre	b2
7480	målinriktad	b2
7481	mållinje	b2
7482	målning	b1
7483	målsmanskap	b1
7484	måltid	c1
7485	måltidssång	b1
7486	mån	a2
7487	månad	a2
7488	månadsavgift	a2
7489	månadstidning	b2
7490	måndag	a1
7491	måndagskväll	b1
7492	måne	b2
7493	mångajärnielden	c1
7494	mången	b1
7495	mångfald	c1
7496	mångmiljonär	b1
7497	mångsidig	c1
7498	mångspråkig	c1
7499	mångspråkighet	c1
7500	mångårig	b2
7501	månregister	b1
7502	månvarv	b2
7503	mås	b2
7504	måste	b2
7505	mått	c1
7506	måtta	b1
7507	måttband	b2
7508	måttenhet	b1
7509	måttlig	a2
7510	möbel	a2
7511	möbelhandlare	b2
7512	möbeltillverkning	b1
7513	möbelvaruhus	a2
7514	möblera	c1
7515	möblerad	b2
7516	möda	c1
7517	mödosam	c1
7518	mödravårdscentral	a2
7519	möhippa	c1
7520	möjlig	c1
7521	möjligen	c1
7522	möjlighet	c1
7523	möjligtvis	b1
7524	mönster	c1
7525	mönstra	a2
7526	mönstringsdag	a2
7527	mörda	b2
7528	mördare	b1
7529	mörk	a2
7530	mörkblond	a1
7531	mörkblå	b1
7532	mörker	b2
7533	mörkgrå	b2
7534	mörkgrön	a2
7535	mörkhårig	b1
7536	mörkklädd	c1
7537	mörkna	b2
7538	mörkrädd	b2
7539	mörkröd	a2
7540	mössa	c1
7541	mösstyg	c1
7542	möta	c1
7543	möte	c1
7544	mötesbeslut	c1
7545	mötesdeltagare	c1
7546	mötesplats	c1
7547	mötesprotokoll	c1
7548	mötessal	b2
7549	müsli	a2
7550	nackdel	c1
7551	nacke	b1
7552	nagel	b1
7553	naken	b2
7554	namn	b2
7555	namnansökning	c1
7556	namnbruk	c1
7557	namnbyte	c1
7558	namnlag	c1
7559	namnsdag	b1
7560	nar	b1
7561	narkoman	b1
7562	narkotika	b1
7563	narkotikaberoende	b1
7564	narkotikabrott	b1
7565	nasare	c1
7566	nation	a2
7567	nationaldag	b1
7568	nationalekonom	b2
7569	nationalekonomi	b2
7570	nationalencyklopedi	c1
7571	nationalförening	c1
7572	nationalism	b1
7573	nationalitet	a1
7574	nationalitetsord	b2
7575	nationalmuseum	a2
7576	nationalpark	b2
7577	nationalskald	b1
7578	nationalsång	b1
7579	nationell	a2
7580	nationsgräns	c1
7581	natt	a1
7582	natta	c1
7583	nattaktiv	c1
7584	nattduksbord	c1
7585	nattetid	b2
7586	nattgäst	c1
7587	natthimmel	b2
7588	nattklubbschef	b2
7589	nattlig	c1
7590	nattlinne	b2
7591	nattlång	c1
7592	nattmatch	b2
7593	nattorientering	b1
7594	nattportier	b2
7595	nattskjorta	b2
7596	nattsvart	b2
7597	nattsömn	b2
7598	nattvak	b2
7599	nattvakt	c1
7600	nattvard	c1
7601	natur	b2
7602	naturalism	b2
7603	naturalistisk	b2
7604	naturgas	b2
7605	naturhistoria	b2
7606	naturhårspänne	b2
7607	naturkatastrof	c1
7608	naturkunskap	b2
7609	naturlig	c1
7610	naturligtvis	c1
7611	naturnamn	c1
7612	naturresurs	a2
7613	naturromantiker	c1
7614	naturskildring	b2
7615	naturskyddsfråga	b2
7616	naturskön	b1
7617	naturtillgång	a2
7618	naturvetare	c1
7619	naturvetenskap	c1
7620	naturvetenskaplig	c1
7621	naturvetenskapsprogram	a2
7622	naturväsen	b2
7623	naturvårdsverk	b2
7624	navajo	b2
7625	navel	c1
7626	navelsträngsblod	c1
7627	navigationsinstrument	b1
7628	navigera	c1
7629	nazism	b2
7630	ned	c1
7631	nedan	c1
7632	nedanför	b1
7633	nederbörd	b2
7634	nederlag	c1
7635	nederländsk	c1
7636	nedfallande	c1
7637	nedför	b1
7638	nedförsbacke	b1
7639	nedförterräng	b1
7640	nedgång	a2
7641	nedhuggning	b2
7642	nedkrafsa	c1
7643	nedkyld	b2
7644	nedläggning	c1
7645	nedlåtande	c1
7646	nedrustningsfråga	b2
7647	nedsatt	a2
7648	nedskärning	b2
7649	nedslagskrater	c1
7650	nedsotande	b2
7651	nedstämd	b1
7652	nedvärdera	c1
7653	nedåt	c1
7654	negativ	c1
7655	negerkung	b2
7656	nehej	a2
7657	nej	c1
7658	nejlika	a2
7659	neka	c1
7660	neonskylt	b2
7661	ner	b2
7662	nere	c1
7663	nerför	b2
7664	nerklädd	b2
7665	nerkortad	b1
7666	nermörk	b2
7667	nerv	b2
7668	nervbana	c1
7669	nervositet	c1
7670	nervös	a2
7671	neråt	b2
7672	nestorskrönika	b1
7673	neurovetenskap	c1
7674	neutral	c1
7675	ni	a1
7676	nia	b2
7677	niande	c1
7678	nicka	c1
7679	nigeriansk	c1
7680	nio	a1
7681	nionde	a2
7682	nioårig	b1
7683	nita	b2
7684	nitisk	b2
7685	nitroglycerin	a1
7686	nittio	c1
7687	nittiofem	c1
7688	nittital	c1
7689	nitton	b2
7690	nittonhundrafyrtiofyra	c1
7691	nittonåring	c1
7692	nivå	c1
7693	nivåskala	b2
7694	nja	a2
7695	njure	a2
7696	njuta	b2
7697	nobeldag	b1
7698	nobelfest	c1
7699	nobelmiddag	b1
7700	nobelmuseum	a1
7701	nobelpris	a1
7702	nobelpristagare	a2
7703	nobelstiftelse	c1
7704	nog	b1
7705	noga	b2
7706	noggrann	c1
7707	noggrannhet	c1
7708	noll	b1
7709	nolla	b1
7710	nollställa	c1
7711	nomad	b2
7712	nonchalant	c1
7713	nord	b1
7714	nordafrikansk	c1
7715	nordamerikansk	b2
7716	nordbo	b1
7717	nordgermansk	c1
7718	nordisk	b1
7719	nordlig	b2
7720	nordost	b1
7721	nordpol	b2
7722	nordsamisk	c1
7723	nordtysk	b2
7724	nordvästra	b2
7725	nordöstra	b2
7726	norm	c1
7727	normal	b1
7728	normalbehov	b2
7729	normalfamilj	b2
7730	normalkonsument	c1
7731	normaluppfattning	c1
7732	normalvilla	b1
7733	norna	b2
7734	norr	b2
7735	norra	a2
7736	norrifrån	b1
7737	norrländsk	b2
7738	norrman	c1
7739	norrsken	b1
7740	norrut	b2
7741	norsk	b1
7742	norska	c1
7743	nos	b2
7744	noshornsdinosaur	c1
7745	nota	a2
7746	notera	c1
7747	notis	c1
7748	novell	b2
7749	novellförfattare	b2
7750	novellsamling	b2
7751	november	a2
7752	nr	a2
7753	nu	a2
7754	nubb	a2
7755	nubbe	b1
7756	nubbevisa	b1
7757	nuförtiden	b1
7758	nuläge	c1
7759	numera	c1
7760	nummer	a2
7761	nummerlapp	b2
7762	nunna	c1
7763	nutid	b2
7764	nutida	c1
7765	nuvarande	b2
7766	ny	b1
7767	nyans	c1
7768	nyanställa	b2
7769	nybrovik	b2
7770	nybyggare	b1
7771	nybyggd	b2
7772	nybörjare	b2
7773	nybörjarkurs	a2
7774	nybörjarsvenska	c1
7775	nybörjarundervisning	c1
7776	nyckel	b2
7777	nyckelharpa	a2
7778	nyckelknippa	b2
7779	nyckelord	b2
7780	nyckfull	c1
7781	nyfamilj	c1
7782	nyfiken	b2
7783	nyfikenhet	c1
7784	nyfödd	b2
7785	nygift	b2
7786	nyhet	b1
7787	nyhetsnotis	b1
7788	nyhetsspråk	b1
7789	nyhetsuppläsare	b2
7790	nyinflyttad	b1
7791	nyinköpt	b2
7792	nyinvandrade	b2
7793	nykokt	b1
7794	nykomling	c1
7795	nykter	c1
7796	nykterhetslag	b2
7797	nykterhetsrörelse	a2
7798	nyligen	c1
7799	nylon	b1
7800	nymodighet	c1
7801	nynorsk	c1
7802	nyp	b2
7803	nypa	b2
7804	nyplockade	b1
7805	nypotatis	a2
7806	nyrenoverad	a2
7807	nysa	b1
7808	nyskapa	c1
7809	nyskurad	c1
7810	nysnö	b1
7811	nyss	c1
7812	nysvensk	b2
7813	nyteknik	a2
7814	nytta	c1
7815	nyttig	b2
7816	nyttotrafik	c1
7817	nytvättad	b2
7818	nytänkande	b2
7819	nyupptäckt	b2
7820	nyväckt	c1
7821	nyzeeländsk	c1
7822	nyår	b2
7823	nyårsafton	a2
7824	nyårslöfte	a2
7825	nyöppnad	b2
7826	nä	b2
7827	näck	b2
7828	nähä	a1
7829	näktergal	b2
7830	nämen	a1
7831	nämligen	c1
7832	nämna	b2
7833	nämnvärd	b2
7834	nännas	b2
7835	när	b1
7836	nära	b2
7837	närbesläktad	c1
7838	närbutik	b2
7839	närgången	b2
7840	närhet	c1
7841	näring	c1
7842	näringsgren	b2
7843	näringskedja	c1
7844	näringsliv	a2
7845	näringslära	b2
7846	näringslösning	c1
7847	närliggande	c1
7848	närma	b1
7849	närsamhälle	b2
7850	närstående	b1
7851	närvara	c1
7852	närvarande	b2
7853	närvaro	c1
7854	närvarolista	c1
7855	näs	c1
7856	näsa	a2
7857	näsduk	b2
7858	näsoperation	b2
7859	nässla	c1
7860	näst	c1
7861	nästa	a2
7862	nästan	a2
7863	nästnästa	b1
7864	nät	c1
7865	nätt	b2
7866	nättidning	a2
7867	nätverk	c1
7868	näve	c1
7869	näver	b2
7870	nå	c1
7871	nåbar	c1
7872	nåd	c1
7873	nådig	b1
7874	någon	b1
7875	någonsin	c1
7876	någonstans	c1
7877	någonting	a2
7878	någorlunda	b2
7879	något	b2
7880	nåja	a2
7881	nålbrev	b2
7882	nåldyna	b2
7883	nöd	c1
7884	nödfall	b2
7885	nödvändig	b1
7886	nödvändighet	c1
7887	nödvändigtvis	b2
7888	nödår	b2
7889	nöjd	c1
7890	nöje	a1
7891	nöjesbransch	c1
7892	nöjesfält	a2
7893	nöjesliv	b2
7894	nöjeslokal	b2
7895	nöjesresa	c1
7896	nörd	b1
7897	nöt	b2
7898	nötkreatur	b2
7899	nötkött	b2
7900	oaktat	b2
7901	oantastlig	c1
7902	oanvänd	b2
7903	oaptitlig	b1
7904	oartig	c1
7905	oavbruten	c1
7906	oavgjord	a2
7907	oavlönad	b2
7908	oavsedd	c1
7909	oavsett	c1
7910	oavsiktlig	c1
7911	obebodd	a2
7912	obebyggd	b2
7913	obefintlig	c1
7914	obegriplig	c1
7915	obehaglig	b2
7916	obehindrad	c1
7917	obehörig	c1
7918	obekant	c1
7919	obekväm	c1
7920	oberoende	c1
7921	obeskrivlig	c1
7922	obeslutsamhet	c1
7923	obesprutad	b2
7924	obestämd	a2
7925	obesvärad	c1
7926	obetonad	b2
7927	obetänksam	c1
7928	obildad	b2
7929	objekt	b1
7930	objektiv	b2
7931	objuden	b2
7932	oblekt	b2
7933	obligatorisk	a2
7934	oboe	b1
7935	obotlig	c1
7936	obs	a2
7937	observant	c1
7938	observatorium	b1
7939	observatör	c1
7940	observera	c1
7941	ocean	c1
7942	och	a1
7943	ociviliserad	c1
7944	ock	a2
7945	också	a1
7946	ockupera	b1
7947	od	b1
7948	ode	b2
7949	odiskad	b1
7950	odjur	b2
7951	odla	a2
7952	odlare	b2
7953	odling	b1
7954	odyl	c1
7955	odyssé	c1
7956	odöpt	b2
7957	oeftergivenhet	c1
7958	oekonomisk	c1
7959	oemotståndlig	c1
7960	oenig	c1
7961	oerhörd	c1
7962	ofantlig	c1
7963	ofarlig	c1
7964	ofattbar	b2
7965	offentlig	c1
7966	offer	b1
7967	offerplats	b2
7968	officeprogram	c1
7969	officer	b1
7970	officiell	c1
7971	offra	b2
7972	offshore	c1
7973	offside	b2
7974	ofin	b1
7975	ofransk	c1
7976	ofri	b1
7977	ofrihet	c1
7978	ofrivillig	c1
7979	ofräsch	b1
7980	ofta	b2
7981	oförberedd	c1
7982	oförmåga	b2
7983	oförrätt	c1
7984	oförskämd	b2
7985	oförskämdhet	b1
7986	oförstående	b1
7987	oförstörbarhet	c1
7988	oförutsedd	b2
7989	oförutsägbarhet	c1
7990	oföränderlig	b2
7991	oförändrad	c1
7992	ogift	a1
7993	ogilla	c1
7994	ogillande	c1
7995	oh	a1
7996	ohjälplig	b2
7997	ohygglig	b2
7998	ohörbar	c1
7999	ohövlig	c1
8000	oinredd	c1
8001	ointressant	a2
8002	ointresse	c1
8003	ointresserad	b2
8004	oironisk	c1
8005	oj	a1
8006	ojdå	b1
8007	ojämn	b2
8008	ok	b1
8009	okej	b1
8010	oklar	c1
8011	okomplicerad	c1
8012	okoncentrerad	c1
8013	okontrollerad	b2
8014	oktober	b1
8015	okunnig	c1
8016	okunnighet	c1
8017	okunskap	c1
8018	okänd	c1
8019	okänslig	c1
